Time,BLOCCO1:ZONA3:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA3:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Sens Cool Load [W],BLOCCO1:ZONA3:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA3:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA6:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA6:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Sens Cool Load [W],BLOCCO1:ZONA6:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA6:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA5:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA5:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Sens Cool Load [W],BLOCCO1:ZONA5:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA5:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA7:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA7:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Sens Cool Load [W],BLOCCO1:ZONA7:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA7:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA1:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA1:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Sens Cool Load [W],BLOCCO1:ZONA1:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA1:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) GIU:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA2:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA2:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Sens Cool Load [W],BLOCCO1:ZONA2:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA2:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Cool Mass Flow [kg/s],BLOCCO1:ZONA4:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Load [W],BLOCCO1:ZONA4:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Sens Cool Load [W],BLOCCO1:ZONA4:WINTER DESIGN DAY IN SENZA TITOLO (01-01:31-12):Des Heat Mass Flow [kg/s],BLOCCO1:ZONA4:SUMMER DESIGN DAY IN SENZA TITOLO (01-01:31-12) LUG:Des Cool Mass Flow [kg/s]
00:10:00,1.050102E+03,0.000000E+00,4.410378E-02,0.000000E+00,1.449023E+03,0.000000E+00,6.086887E-02,0.000000E+00,1.063548E+02,0.000000E+00,4.470511E-03,0.000000E+00,4.652861E+02,0.000000E+00,1.954708E-02,0.000000E+00,2.846288E+02,0.000000E+00,1.196043E-02,0.000000E+00,6.510395E+02,0.000000E+00,2.734368E-02,0.000000E+00,3.187626E+02,0.000000E+00,1.339118E-02,0.000000E+00
00:20:00,1.063021E+03,0.000000E+00,4.464582E-02,0.000000E+00,1.466144E+03,0.000000E+00,6.158755E-02,0.000000E+00,1.096957E+02,0.000000E+00,4.610842E-03,0.000000E+00,4.711785E+02,0.000000E+00,1.979429E-02,0.000000E+00,2.902929E+02,0.000000E+00,1.219816E-02,0.000000E+00,6.596679E+02,0.000000E+00,2.770578E-02,0.000000E+00,3.233568E+02,0.000000E+00,1.358399E-02,0.000000E+00
00:30:00,1.074934E+03,0.000000E+00,4.514567E-02,0.000000E+00,1.482024E+03,0.000000E+00,6.225412E-02,0.000000E+00,1.128295E+02,0.000000E+00,4.742467E-03,0.000000E+00,4.767627E+02,0.000000E+00,2.002867E-02,0.000000E+00,2.955625E+02,0.000000E+00,1.241933E-02,0.000000E+00,6.676588E+02,0.000000E+00,2.804111E-02,0.000000E+00,3.276508E+02,0.000000E+00,1.376427E-02,0.000000E+00
00:40:00,1.086045E+03,0.000000E+00,4.561182E-02,0.000000E+00,1.496919E+03,0.000000E+00,6.287933E-02,0.000000E+00,1.157964E+02,0.000000E+00,4.867072E-03,0.000000E+00,4.821291E+02,0.000000E+00,2.025398E-02,0.000000E+00,3.004733E+02,0.000000E+00,1.262544E-02,0.000000E+00,6.751405E+02,0.000000E+00,2.835506E-02,0.000000E+00,3.317628E+02,0.000000E+00,1.393684E-02,0.000000E+00
00:50:00,1.096494E+03,0.000000E+00,4.605019E-02,0.000000E+00,1.511007E+03,0.000000E+00,6.347066E-02,0.000000E+00,1.186200E+02,0.000000E+00,4.985652E-03,0.000000E+00,4.873379E+02,0.000000E+00,2.047268E-02,0.000000E+00,3.050309E+02,0.000000E+00,1.281671E-02,0.000000E+00,6.822020E+02,0.000000E+00,2.865136E-02,0.000000E+00,3.357121E+02,0.000000E+00,1.410261E-02,0.000000E+00
01:00:00,1.106382E+03,0.000000E+00,4.646505E-02,0.000000E+00,1.524417E+03,0.000000E+00,6.403350E-02,0.000000E+00,1.213138E+02,0.000000E+00,5.098772E-03,0.000000E+00,4.924517E+02,0.000000E+00,2.068742E-02,0.000000E+00,3.092899E+02,0.000000E+00,1.299540E-02,0.000000E+00,6.889081E+02,0.000000E+00,2.893274E-02,0.000000E+00,3.395493E+02,0.000000E+00,1.426369E-02,0.000000E+00
01:10:00,1.115920E+03,0.000000E+00,4.686518E-02,0.000000E+00,1.537568E+03,0.000000E+00,6.458543E-02,0.000000E+00,1.239175E+02,0.000000E+00,5.208100E-03,0.000000E+00,4.976045E+02,0.000000E+00,2.090383E-02,0.000000E+00,3.134287E+02,0.000000E+00,1.316903E-02,0.000000E+00,6.953760E+02,0.000000E+00,2.920413E-02,0.000000E+00,3.433430E+02,0.000000E+00,1.442296E-02,0.000000E+00
01:20:00,1.125046E+03,0.000000E+00,4.724805E-02,0.000000E+00,1.550213E+03,0.000000E+00,6.511615E-02,0.000000E+00,1.264015E+02,0.000000E+00,5.312390E-03,0.000000E+00,5.026677E+02,0.000000E+00,2.111651E-02,0.000000E+00,3.173983E+02,0.000000E+00,1.333557E-02,0.000000E+00,7.015912E+02,0.000000E+00,2.946490E-02,0.000000E+00,3.470880E+02,0.000000E+00,1.458021E-02,0.000000E+00
01:30:00,1.133800E+03,0.000000E+00,4.761530E-02,0.000000E+00,1.562413E+03,0.000000E+00,6.562814E-02,0.000000E+00,1.287657E+02,0.000000E+00,5.411640E-03,0.000000E+00,5.076821E+02,0.000000E+00,2.132712E-02,0.000000E+00,3.212361E+02,0.000000E+00,1.349662E-02,0.000000E+00,7.075704E+02,0.000000E+00,2.971576E-02,0.000000E+00,3.508425E+02,0.000000E+00,1.473787E-02,0.000000E+00
01:40:00,1.142222E+03,0.000000E+00,4.796857E-02,0.000000E+00,1.574214E+03,0.000000E+00,6.612341E-02,0.000000E+00,1.310069E+02,0.000000E+00,5.505712E-03,0.000000E+00,5.126484E+02,0.000000E+00,2.153569E-02,0.000000E+00,3.249877E+02,0.000000E+00,1.365408E-02,0.000000E+00,7.133387E+02,0.000000E+00,2.995778E-02,0.000000E+00,3.545357E+02,0.000000E+00,1.489301E-02,0.000000E+00
01:50:00,1.150343E+03,0.000000E+00,4.830926E-02,0.000000E+00,1.585655E+03,0.000000E+00,6.660359E-02,0.000000E+00,1.331176E+02,0.000000E+00,5.594295E-03,0.000000E+00,5.175467E+02,0.000000E+00,2.174140E-02,0.000000E+00,3.287110E+02,0.000000E+00,1.381039E-02,0.000000E+00,7.189169E+02,0.000000E+00,3.019181E-02,0.000000E+00,3.581939E+02,0.000000E+00,1.504665E-02,0.000000E+00
02:00:00,1.158191E+03,0.000000E+00,4.863849E-02,0.000000E+00,1.596770E+03,0.000000E+00,6.707003E-02,0.000000E+00,1.350824E+02,0.000000E+00,5.676733E-03,0.000000E+00,5.223876E+02,0.000000E+00,2.194468E-02,0.000000E+00,3.324031E+02,0.000000E+00,1.396543E-02,0.000000E+00,7.243224E+02,0.000000E+00,3.041859E-02,0.000000E+00,3.618036E+02,0.000000E+00,1.519823E-02,0.000000E+00
02:10:00,1.165790E+03,0.000000E+00,4.895726E-02,0.000000E+00,1.607585E+03,0.000000E+00,6.752387E-02,0.000000E+00,1.368692E+02,0.000000E+00,5.751673E-03,0.000000E+00,5.271677E+02,0.000000E+00,2.214539E-02,0.000000E+00,3.360617E+02,0.000000E+00,1.411908E-02,0.000000E+00,7.295700E+02,0.000000E+00,3.063874E-02,0.000000E+00,3.653684E+02,0.000000E+00,1.534790E-02,0.000000E+00
02:20:00,1.173160E+03,0.000000E+00,4.926640E-02,0.000000E+00,1.618123E+03,0.000000E+00,6.796609E-02,0.000000E+00,1.385502E+02,0.000000E+00,5.822141E-03,0.000000E+00,5.318887E+02,0.000000E+00,2.234361E-02,0.000000E+00,3.396327E+02,0.000000E+00,1.426903E-02,0.000000E+00,7.346722E+02,0.000000E+00,3.085279E-02,0.000000E+00,3.688884E+02,0.000000E+00,1.549569E-02,0.000000E+00
02:30:00,1.180317E+03,0.000000E+00,4.956663E-02,0.000000E+00,1.628403E+03,0.000000E+00,6.839751E-02,0.000000E+00,1.401337E+02,0.000000E+00,5.888534E-03,0.000000E+00,5.365515E+02,0.000000E+00,2.253937E-02,0.000000E+00,3.431260E+02,0.000000E+00,1.441568E-02,0.000000E+00,7.396400E+02,0.000000E+00,3.106120E-02,0.000000E+00,3.723641E+02,0.000000E+00,1.564161E-02,0.000000E+00
02:40:00,1.187277E+03,0.000000E+00,4.985859E-02,0.000000E+00,1.638444E+03,0.000000E+00,6.881886E-02,0.000000E+00,1.416340E+02,0.000000E+00,5.951449E-03,0.000000E+00,5.411567E+02,0.000000E+00,2.273272E-02,0.000000E+00,3.465834E+02,0.000000E+00,1.456081E-02,0.000000E+00,7.444828E+02,0.000000E+00,3.126436E-02,0.000000E+00,3.757958E+02,0.000000E+00,1.578568E-02,0.000000E+00
02:50:00,1.194053E+03,0.000000E+00,5.014281E-02,0.000000E+00,1.648260E+03,0.000000E+00,6.923076E-02,0.000000E+00,1.430596E+02,0.000000E+00,6.011224E-03,0.000000E+00,5.457050E+02,0.000000E+00,2.292366E-02,0.000000E+00,3.500174E+02,0.000000E+00,1.470499E-02,0.000000E+00,7.492087E+02,0.000000E+00,3.146261E-02,0.000000E+00,3.791840E+02,0.000000E+00,1.592792E-02,0.000000E+00
03:00:00,1.200657E+03,0.000000E+00,5.041980E-02,0.000000E+00,1.657863E+03,0.000000E+00,6.963375E-02,0.000000E+00,1.445010E+02,0.000000E+00,6.071672E-03,0.000000E+00,5.501970E+02,0.000000E+00,2.311224E-02,0.000000E+00,3.534467E+02,0.000000E+00,1.484898E-02,0.000000E+00,7.538251E+02,0.000000E+00,3.165627E-02,0.000000E+00,3.825293E+02,0.000000E+00,1.606835E-02,0.000000E+00
03:10:00,1.207098E+03,0.000000E+00,5.068999E-02,0.000000E+00,1.667267E+03,0.000000E+00,7.002834E-02,0.000000E+00,1.460155E+02,0.000000E+00,6.135243E-03,0.000000E+00,5.546334E+02,0.000000E+00,2.329848E-02,0.000000E+00,3.568889E+02,0.000000E+00,1.499353E-02,0.000000E+00,7.583383E+02,0.000000E+00,3.184559E-02,0.000000E+00,3.858320E+02,0.000000E+00,1.620699E-02,0.000000E+00
03:20:00,1.213386E+03,0.000000E+00,5.095376E-02,0.000000E+00,1.676480E+03,0.000000E+00,7.041494E-02,0.000000E+00,1.475679E+02,0.000000E+00,6.200467E-03,0.000000E+00,5.590145E+02,0.000000E+00,2.348239E-02,0.000000E+00,3.603716E+02,0.000000E+00,1.513980E-02,0.000000E+00,7.627542E+02,0.000000E+00,3.203083E-02,0.000000E+00,3.890928E+02,0.000000E+00,1.634386E-02,0.000000E+00
03:30:00,1.219530E+03,0.000000E+00,5.121145E-02,0.000000E+00,1.685512E+03,0.000000E+00,7.079394E-02,0.000000E+00,1.491785E+02,0.000000E+00,6.268139E-03,0.000000E+00,5.633410E+02,0.000000E+00,2.366400E-02,0.000000E+00,3.638946E+02,0.000000E+00,1.528779E-02,0.000000E+00,7.670776E+02,0.000000E+00,3.221218E-02,0.000000E+00,3.923121E+02,0.000000E+00,1.647899E-02,0.000000E+00
03:40:00,1.225537E+03,0.000000E+00,5.146338E-02,0.000000E+00,1.694372E+03,0.000000E+00,7.116569E-02,0.000000E+00,1.508621E+02,0.000000E+00,6.338894E-03,0.000000E+00,5.676132E+02,0.000000E+00,2.384333E-02,0.000000E+00,3.674218E+02,0.000000E+00,1.543596E-02,0.000000E+00,7.713132E+02,0.000000E+00,3.238985E-02,0.000000E+00,3.954905E+02,0.000000E+00,1.661240E-02,0.000000E+00
03:50:00,1.231412E+03,0.000000E+00,5.170983E-02,0.000000E+00,1.703066E+03,0.000000E+00,7.153049E-02,0.000000E+00,1.526424E+02,0.000000E+00,6.413727E-03,0.000000E+00,5.718317E+02,0.000000E+00,2.402040E-02,0.000000E+00,3.709506E+02,0.000000E+00,1.558417E-02,0.000000E+00,7.754650E+02,0.000000E+00,3.256400E-02,0.000000E+00,3.986284E+02,0.000000E+00,1.674410E-02,0.000000E+00
04:00:00,1.237163E+03,0.000000E+00,5.195104E-02,0.000000E+00,1.711601E+03,0.000000E+00,7.188862E-02,0.000000E+00,1.544671E+02,0.000000E+00,6.490451E-03,0.000000E+00,5.759968E+02,0.000000E+00,2.419523E-02,0.000000E+00,3.744733E+02,0.000000E+00,1.573211E-02,0.000000E+00,7.795367E+02,0.000000E+00,3.273479E-02,0.000000E+00,4.017262E+02,0.000000E+00,1.687413E-02,0.000000E+00
04:10:00,1.242795E+03,0.000000E+00,5.218725E-02,0.000000E+00,1.719984E+03,0.000000E+00,7.224034E-02,0.000000E+00,1.563335E+02,0.000000E+00,6.568907E-03,0.000000E+00,5.801090E+02,0.000000E+00,2.436784E-02,0.000000E+00,3.779865E+02,0.000000E+00,1.587965E-02,0.000000E+00,7.835315E+02,0.000000E+00,3.290236E-02,0.000000E+00,4.047846E+02,0.000000E+00,1.700249E-02,0.000000E+00
04:20:00,1.248313E+03,0.000000E+00,5.241866E-02,0.000000E+00,1.728219E+03,0.000000E+00,7.258587E-02,0.000000E+00,1.582267E+02,0.000000E+00,6.648469E-03,0.000000E+00,5.841687E+02,0.000000E+00,2.453823E-02,0.000000E+00,3.814868E+02,0.000000E+00,1.602663E-02,0.000000E+00,7.874525E+02,0.000000E+00,3.306682E-02,0.000000E+00,4.078037E+02,0.000000E+00,1.712920E-02,0.000000E+00
04:30:00,1.253720E+03,0.000000E+00,5.264546E-02,0.000000E+00,1.736312E+03,0.000000E+00,7.292543E-02,0.000000E+00,1.601408E+02,0.000000E+00,6.728902E-03,0.000000E+00,5.881763E+02,0.000000E+00,2.470644E-02,0.000000E+00,3.849714E+02,0.000000E+00,1.617295E-02,0.000000E+00,7.913023E+02,0.000000E+00,3.322829E-02,0.000000E+00,4.107842E+02,0.000000E+00,1.725429E-02,0.000000E+00
04:40:00,1.259023E+03,0.000000E+00,5.286784E-02,0.000000E+00,1.744267E+03,0.000000E+00,7.325921E-02,0.000000E+00,1.620706E+02,0.000000E+00,6.809985E-03,0.000000E+00,5.921322E+02,0.000000E+00,2.487247E-02,0.000000E+00,3.884376E+02,0.000000E+00,1.631850E-02,0.000000E+00,7.950833E+02,0.000000E+00,3.338688E-02,0.000000E+00,4.137262E+02,0.000000E+00,1.737776E-02,0.000000E+00
04:50:00,1.264223E+03,0.000000E+00,5.308594E-02,0.000000E+00,1.752089E+03,0.000000E+00,7.358739E-02,0.000000E+00,1.640115E+02,0.000000E+00,6.891524E-03,0.000000E+00,5.960367E+02,0.000000E+00,2.503635E-02,0.000000E+00,3.918835E+02,0.000000E+00,1.646318E-02,0.000000E+00,7.987980E+02,0.000000E+00,3.354269E-02,0.000000E+00,4.166301E+02,0.000000E+00,1.749963E-02,0.000000E+00
05:00:00,1.269325E+03,0.000000E+00,5.329993E-02,0.000000E+00,1.759781E+03,0.000000E+00,7.391012E-02,0.000000E+00,1.659593E+02,0.000000E+00,6.973353E-03,0.000000E+00,5.998902E+02,0.000000E+00,2.519808E-02,0.000000E+00,3.953072E+02,0.000000E+00,1.660693E-02,0.000000E+00,8.024483E+02,0.000000E+00,3.369579E-02,0.000000E+00,4.194963E+02,0.000000E+00,1.761991E-02,0.000000E+00
05:10:00,1.274332E+03,0.000000E+00,5.350992E-02,0.000000E+00,1.767347E+03,0.000000E+00,7.422757E-02,0.000000E+00,1.679109E+02,0.000000E+00,7.055332E-03,0.000000E+00,6.036931E+02,0.000000E+00,2.535768E-02,0.000000E+00,3.987071E+02,0.000000E+00,1.674967E-02,0.000000E+00,8.060361E+02,0.000000E+00,3.384627E-02,0.000000E+00,4.223250E+02,0.000000E+00,1.773862E-02,0.000000E+00
05:20:00,1.279248E+03,0.000000E+00,5.371606E-02,0.000000E+00,1.774791E+03,0.000000E+00,7.453987E-02,0.000000E+00,1.698632E+02,0.000000E+00,7.137341E-03,0.000000E+00,6.074459E+02,0.000000E+00,2.551518E-02,0.000000E+00,4.020818E+02,0.000000E+00,1.689135E-02,0.000000E+00,8.095633E+02,0.000000E+00,3.399420E-02,0.000000E+00,4.251165E+02,0.000000E+00,1.785577E-02,0.000000E+00
05:30:00,1.284074E+03,0.000000E+00,5.391846E-02,0.000000E+00,1.782115E+03,0.000000E+00,7.484715E-02,0.000000E+00,1.718138E+02,0.000000E+00,7.219272E-03,0.000000E+00,6.111488E+02,0.000000E+00,2.567058E-02,0.000000E+00,4.054302E+02,0.000000E+00,1.703193E-02,0.000000E+00,8.130315E+02,0.000000E+00,3.413966E-02,0.000000E+00,4.278711E+02,0.000000E+00,1.797136E-02,0.000000E+00
05:40:00,1.288814E+03,0.000000E+00,5.411724E-02,0.000000E+00,1.789323E+03,0.000000E+00,7.514955E-02,0.000000E+00,1.737604E+02,0.000000E+00,7.301036E-03,0.000000E+00,6.148022E+02,0.000000E+00,2.582391E-02,0.000000E+00,4.087511E+02,0.000000E+00,1.717135E-02,0.000000E+00,8.164422E+02,0.000000E+00,3.428271E-02,0.000000E+00,4.305890E+02,0.000000E+00,1.808542E-02,0.000000E+00
05:50:00,1.293469E+03,0.000000E+00,5.431249E-02,0.000000E+00,1.796418E+03,0.000000E+00,7.544719E-02,0.000000E+00,1.757011E+02,0.000000E+00,7.382549E-03,0.000000E+00,6.184067E+02,0.000000E+00,2.597517E-02,0.000000E+00,4.120437E+02,0.000000E+00,1.730958E-02,0.000000E+00,8.197969E+02,0.000000E+00,3.442340E-02,0.000000E+00,4.332707E+02,0.000000E+00,1.819795E-02,0.000000E+00
06:00:00,1.298044E+03,0.000000E+00,5.450432E-02,0.000000E+00,1.803401E+03,0.000000E+00,7.574016E-02,0.000000E+00,1.776343E+02,0.000000E+00,7.463742E-03,0.000000E+00,6.219625E+02,0.000000E+00,2.612439E-02,0.000000E+00,4.153072E+02,0.000000E+00,1.744658E-02,0.000000E+00,8.230970E+02,0.000000E+00,3.456180E-02,0.000000E+00,4.359162E+02,0.000000E+00,1.830897E-02,0.000000E+00
06:10:00,1.823238E+03,0.000000E+00,8.542812E-02,0.000000E+00,2.640523E+03,0.000000E+00,1.232051E-01,0.000000E+00,3.056081E+02,0.000000E+00,1.464527E-02,0.000000E+00,9.405986E+02,0.000000E+00,4.437397E-02,0.000000E+00,6.579786E+02,0.000000E+00,3.148326E-02,0.000000E+00,1.160629E+03,0.000000E+00,5.464515E-02,0.000000E+00,6.524941E+02,0.000000E+00,3.094599E-02,0.000000E+00
06:20:00,2.043540E+03,0.000000E+00,1.044681E-01,0.000000E+00,2.931674E+03,0.000000E+00,1.486898E-01,0.000000E+00,4.023687E+02,0.000000E+00,2.153711E-02,0.000000E+00,1.101891E+03,0.000000E+00,5.708113E-02,0.000000E+00,8.315590E+02,0.000000E+00,4.421009E-02,0.000000E+00,1.328626E+03,0.000000E+00,6.854094E-02,0.000000E+00,7.797133E+02,0.000000E+00,4.076516E-02,0.000000E+00
06:30:00,2.452008E+03,0.000000E+00,1.356344E-01,0.000000E+00,3.564928E+03,0.000000E+00,1.962206E-01,0.000000E+00,5.396598E+02,0.000000E+00,3.104281E-02,0.000000E+00,1.375911E+03,0.000000E+00,7.705530E-02,0.000000E+00,1.076814E+03,0.000000E+00,6.155949E-02,0.000000E+00,1.606145E+03,0.000000E+00,8.949635E-02,0.000000E+00,9.749036E+02,0.000000E+00,5.496736E-02,0.000000E+00
06:40:00,2.799818E+03,0.000000E+00,1.629169E-01,0.000000E+00,4.094999E+03,0.000000E+00,2.371342E-01,0.000000E+00,6.619527E+02,0.000000E+00,3.959199E-02,0.000000E+00,1.612724E+03,0.000000E+00,9.464980E-02,0.000000E+00,1.295978E+03,0.000000E+00,7.724519E-02,0.000000E+00,1.846167E+03,0.000000E+00,1.080542E-01,0.000000E+00,1.146037E+03,0.000000E+00,6.763346E-02,0.000000E+00
06:50:00,3.135480E+03,0.000000E+00,1.894396E-01,0.000000E+00,4.607173E+03,0.000000E+00,2.769317E-01,0.000000E+00,7.806626E+02,0.000000E+00,4.791936E-02,0.000000E+00,1.841871E+03,0.000000E+00,1.117677E-01,0.000000E+00,1.508730E+03,0.000000E+00,9.253180E-02,0.000000E+00,2.077919E+03,0.000000E+00,1.260938E-01,0.000000E+00,1.311614E+03,0.000000E+00,7.995316E-02,0.000000E+00
07:00:00,3.463030E+03,0.000000E+00,2.154505E-01,0.000000E+00,5.107576E+03,0.000000E+00,3.159911E-01,0.000000E+00,8.967885E+02,0.000000E+00,5.608639E-02,0.000000E+00,2.065750E+03,0.000000E+00,1.285564E-01,0.000000E+00,1.716783E+03,0.000000E+00,1.075249E-01,0.000000E+00,2.304012E+03,0.000000E+00,1.437764E-01,0.000000E+00,1.473303E+03,0.000000E+00,9.202948E-02,0.000000E+00
07:10:00,3.263102E+03,0.000000E+00,2.103005E-01,0.000000E+00,4.767888E+03,0.000000E+00,3.072581E-01,0.000000E+00,8.846469E+02,0.000000E+00,5.701608E-02,0.000000E+00,1.970043E+03,0.000000E+00,1.269656E-01,0.000000E+00,1.681319E+03,0.000000E+00,1.083647E-01,0.000000E+00,2.191079E+03,0.000000E+00,1.412155E-01,0.000000E+00,1.417730E+03,0.000000E+00,9.137399E-02,0.000000E+00
07:20:00,3.362124E+03,0.000000E+00,2.166680E-01,0.000000E+00,4.965519E+03,0.000000E+00,3.199726E-01,0.000000E+00,9.017241E+02,0.000000E+00,5.811417E-02,0.000000E+00,2.027714E+03,0.000000E+00,1.306748E-01,0.000000E+00,1.711273E+03,0.000000E+00,1.102903E-01,0.000000E+00,2.243524E+03,0.000000E+00,1.445867E-01,0.000000E+00,1.448590E+03,0.000000E+00,9.335784E-02,0.000000E+00
